"Gene.ID","chromosome_name","start_position","end_position","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.Name"
"ENSG00000112699","chrchr6",1623793,2245702,"ENSG00000112699",100.820721422609,-0.202482537090487,0.265608097914003,-0.762335706933323,0.445859667894252,0.600105252044592,"GMDS"
"ENSG00000112701","chrchr6",75601509,75718281,"ENSG00000112701",96.0085419399493,0.038448812487437,0.432805755411128,0.0888361857640131,0.929212099286492,0.958372128988146,"SENP6"
"ENSG00000112715","chrchr6",43770184,43786487,"ENSG00000112715",1295.8991679831,0.961055908156261,0.0944702703598942,10.1731042421602,2.61441126844567e-24,2.00312923374221e-22,"VEGFA"
"ENSG00000112739","chrchr6",4021266,4064983,"ENSG00000112739",900.070299227135,-0.526561798003678,0.119810402076398,-4.39495894244567,1.10793692501661e-05,8.32752836528424e-05,"PRPF4B"
"ENSG00000112742","chrchr6",80003887,80043580,"ENSG00000112742",1174.02362507571,-0.352687655413726,0.129789487966317,-2.71738228526839,0.00658005572389716,0.0223634330799155,"TTK"
"ENSG00000112759","chrchr6",44219245,44236432,"ENSG00000112759",1805.21665985698,-0.363110732778654,0.171737153117889,-2.11434000265159,0.0344862380478487,0.0872763815500778,"SLC29A1"
"ENSG00000112763","chrchr6",26457904,26476621,"ENSG00000112763",700.542721004703,-0.303646060284468,0.136475616899353,-2.22491069967757,0.026087233595548,0.0698795687298041,"BTN2A1"
"ENSG00000112769","chrchr6",112106077,112254939,"ENSG00000112769",246.065390210295,0.624570774820668,0.195161918533554,3.20026970176196,0.00137299044504258,0.00597073070797339,"LAMA4"
"ENSG00000112773","chrchr6",81491439,81752774,"ENSG00000112773",317.913221896357,0.086163468950553,0.188548251623209,0.456983653832762,0.647682794658166,0.768678777849217,"TENT5A"
"ENSG00000112796","chrchr6",46158482,46171113,"ENSG00000112796",6.69020147115169,-1.244578037508,0.876788834768833,-1.41947295421039,0.155761176400876,0.280048017218826,"ENPP5"
"ENSG00000112812","chrchr6",27247701,27256646,"ENSG00000112812",8.69580599362027,-1.21654455421746,1.05899388434804,-1.14877391852591,0.250649216618729,0.397555795902315,"PRSS16"
"ENSG00000112851","chrchr5",65883128,66082546,"ENSG00000112851",1536.66634630188,0.500822701898829,0.14875112265253,3.36684989644555,0.000760320606829598,0.00355483231087874,"ERBIN"
"ENSG00000112852","chrchr5",141094606,141098703,"ENSG00000112852",15.4184027850662,-0.915055724463724,0.644587463727629,-1.41959900859999,0.155724454221175,0.280039032462576,"PCDHB2"
"ENSG00000112855","chrchr5",140691430,140699308,"ENSG00000112855",947.031951080766,-0.64576110006704,0.159449684970611,-4.04993650621551,5.12315314981429e-05,0.00033107398241209,"HARS2"
"ENSG00000112874","chrchr5",103548855,103562806,"ENSG00000112874",174.904043704756,0.0065495364791041,0.203594554619023,0.0321695071430566,0.974336873362305,0.984861125539949,"NUDT12"
"ENSG00000112877","chrchr5",612330,667168,"ENSG00000112877",397.120706307977,0.417688512713022,0.18561389195551,2.25030846728401,0.024429370815644,0.0663446293373903,"CEP72"
"ENSG00000112893","chrchr5",109689375,109869625,"ENSG00000112893",716.580340405169,0.561757944586842,0.183109847293919,3.06787402692295,0.00215587478789615,0.00867658208300031,"MAN2A1"
"ENSG00000112902","chrchr5",9035033,9546142,"ENSG00000112902",825.984917631988,-2.75325903019985,0.158607870782363,-17.3589054352655,1.68913025709754e-67,7.3953742220567e-65,"SEMA5A"
"ENSG00000112936","chrchr5",40909419,41020216,"ENSG00000112936",4.55840014138925,-1.42688799563567,1.2417443532934,-1.14909964506883,0.250514894741501,NA,"C7"
"ENSG00000112941","chrchr5",6713291,6757045,"ENSG00000112941",859.411179710527,0.104938013499953,0.137667233988517,0.762258458019908,0.445905762368398,0.600105252044592,"TENT4A"
"ENSG00000112964","chrchr5",42423439,42721878,"ENSG00000112964",136.052563473232,-1.2639502469916,0.222957696210052,-5.66901375676581,1.43621835995649e-08,1.94119083513854e-07,"GHR"
"ENSG00000112972","chrchr5",43287470,43313512,"ENSG00000112972",294.140056844996,0.333851771854861,0.177405072145099,1.88186148128732,0.0598548255200871,0.13249554099869,"HMGCS1"
"ENSG00000112977","chrchr5",10679230,10761273,"ENSG00000112977",5039.4375574857,0.689075172377254,0.0933105883802608,7.38474790844877,1.52742508225559e-13,4.24596464475541e-12,"DAP"
"ENSG00000112983","chrchr5",138139770,138178953,"ENSG00000112983",6.56590158591593,-1.59729068893462,1.15323354312869,-1.38505396279163,0.166035967477752,0.293374881134298,"BRD8"
"ENSG00000112984","chrchr5",138178719,138188171,"ENSG00000112984",1593.0299713113,-0.27039604319542,0.100316844002505,-2.69542015485124,0.00702999240797863,0.0236760101454423,"KIF20A"
"ENSG00000112992","chrchr5",43602660,43707405,"ENSG00000112992",987.472252900966,-0.079834497148615,0.124795492010708,-0.639722604256932,0.522352957169269,0.669689591488242,"NNT"
"ENSG00000112996","chrchr5",44808947,44820428,"ENSG00000112996",4599.50285623402,0.0537136397038048,0.105837291639966,0.507511472293963,0.611795988883528,0.742187740458117,"MRPS30"
"ENSG00000113013","chrchr5",138553756,138575675,"ENSG00000113013",12222.5233195899,-0.208733213972351,0.0748762525792792,-2.7877091438483,0.00530821782446819,0.0186885245003319,"HSPA9"
"ENSG00000113048","chrchr5",72214953,72321717,"ENSG00000113048",2770.43159593708,0.0604860300531629,0.0769704018326285,0.785834926322578,0.431964202032741,0.587088150816126,"MRPS27"
"ENSG00000113068","chrchr5",140245035,140303113,"ENSG00000113068",850.797702065249,0.398158138102519,0.20741986011803,1.91957577194369,0.0549115068057964,0.124084822475992,"PFDN1"
"ENSG00000113070","chrchr5",140332843,140346614,"ENSG00000113070",592.400157860561,1.86053137177463,0.158429222621339,11.7436123272629,7.61624073608734e-32,1.003951561115e-29,"HBEGF"
"ENSG00000113073","chrchr5",140360188,140375143,"ENSG00000113073",2.82169322204504,-5.30291062559143,2.82846225573789,-1.87483874491654,0.0608149111578074,NA,"SLC4A9"
"ENSG00000113083","chrchr5",122063195,122078634,"ENSG00000113083",1332.78194680102,-0.650802503737078,0.121506087922056,-5.35613083152307,8.50229546791545e-08,9.87958674323939e-07,"LOX"
"ENSG00000113108","chrchr5",140558268,140564781,"ENSG00000113108",22.5222970983025,0.309173628880797,0.555559999765376,0.55650808015582,0.577863572267635,0.716201231933431,"APBB3"
"ENSG00000113119","chrchr5",140639427,140645801,"ENSG00000113119",142.686637537693,-0.364674705434453,0.245834568045661,-1.48341508004163,0.137964163282986,0.254325455363169,"TMCO6"
"ENSG00000113140","chrchr5",151661096,151687352,"ENSG00000113140",8701.82872815262,1.19141862046212,0.0675774668111464,17.6304125721623,1.43913067036724e-69,6.78550111078154e-67,"SPARC"
"ENSG00000113141","chrchr5",140647058,140662480,"ENSG00000113141",1504.76337426438,-0.020823059338361,0.0980951375643948,-0.21227412342117,0.831893181929358,0.898507023861638,"IK"
"ENSG00000113161","chrchr5",75336329,75364241,"ENSG00000113161",1814.0423970356,0.292042641610584,0.160122556745081,1.82386946316079,0.0681718092415866,0.146765861673679,"HMGCR"
"ENSG00000113163","chrchr5",75356345,75512138,"ENSG00000113163",562.52703917569,0.334448964685834,0.126007566259817,2.65419747887383,0.00794972871991596,0.0263028992340077,"CERT1"
"ENSG00000113194","chrchr5",176447628,176510075,"ENSG00000113194",266.744515497082,-0.349097359373942,0.161953513372827,-2.15554051347005,0.0311195618643127,0.0805180896780519,"FAF2"
"ENSG00000113205","chrchr5",141100473,141103827,"ENSG00000113205",26.1194368248263,-2.33382015095259,0.619847864104669,-3.76514994421034,0.0001664491659636,0.000930036611462068,"PCDHB3"
"ENSG00000113209","chrchr5",141135206,141138615,"ENSG00000113209",78.7547865369047,-2.06423204121283,0.309332284921453,-6.67318654351578,2.50307887423385e-11,5.2274691514877e-10,"PCDHB5"
"ENSG00000113211","chrchr5",141150057,141153287,"ENSG00000113211",156.591698103683,-1.71702708717007,0.232719202797629,-7.37810660456403,1.60556392581632e-13,4.43301985733834e-12,"PCDHB6"
"ENSG00000113212","chrchr5",141172644,141176383,"ENSG00000113212",11.2833727780774,-3.1192758272341,0.893899718838035,-3.48951427268463,0.000483899216773026,0.00239875475067551,"PCDHB7"
"ENSG00000113240","chrchr5",178602664,178630615,"ENSG00000113240",197.572921152999,-0.106031571584421,0.193738065560533,-0.547293435998985,0.584177152705493,0.720973292561829,"CLK4"
"ENSG00000113248","chrchr5",141245395,141249365,"ENSG00000113248",38.623249483089,-0.00998643859007566,0.539846950982327,-0.0184986477591546,0.985241056313719,0.99115344025922,"PCDHB15"
"ENSG00000113269","chrchr5",179911651,180072113,"ENSG00000113269",2429.08213286663,-0.660051808890016,0.178626573122289,-3.69514903271497,0.000219757847990622,0.00118470160884654,"RNF130"
"ENSG00000113272","chrchr5",157731412,157741449,"ENSG00000113272",608.276264490874,-0.226304426617471,0.148322212268181,-1.52576221158494,0.127069094801199,0.238734104700062,"THG1L"
"ENSG00000113273","chrchr5",78777209,78986087,"ENSG00000113273",273.916491481661,0.0897412662538467,0.202847964002864,0.442406541741674,0.658195046060115,0.77711769908995,"ARSB"
"ENSG00000113282","chrchr5",157785743,157859169,"ENSG00000113282",1325.50976247957,0.267189195837523,0.288097063563251,0.927427695835789,0.35370451634819,0.510615515181787,"CLINT1"
"ENSG00000113296","chrchr5",79991311,80083831,"ENSG00000113296",4.57727296380433,-0.332857010963903,1.09166129521383,-0.304908685893003,0.760435700194342,NA,"THBS4"
"ENSG00000113300","chrchr5",180494334,180578401,"ENSG00000113300",1382.79781448057,-0.126609524306816,0.0974753076510734,-1.29888817340318,0.19398230893269,0.329503827796293,"CNOT6"
"ENSG00000113312","chrchr5",160009100,160065550,"ENSG00000113312",2201.10630992822,0.0585699751193733,0.124794114129144,0.469332832947249,0.638831750204812,0.761590822304852,"TTC1"
"ENSG00000113318","chrchr5",80654650,80877147,"ENSG00000113318",257.93529269321,0.137834204325592,0.27133235716477,0.507990295613328,0.611460148890117,0.742167323291479,"MSH3"
"ENSG00000113328","chrchr5",163437569,163448199,"ENSG00000113328",5143.59076834641,0.158501308823634,0.167905399156199,0.943991733560537,0.345173872554401,0.501777126010245,"CCNG1"
"ENSG00000113356","chrchr5",90471748,90514559,"ENSG00000113356",184.913066711942,0.0290571887061038,0.278307764361616,0.104406676445968,0.916846624603513,0.95146218327389,"POLR3G"
"ENSG00000113360","chrchr5",31400494,31533186,"ENSG00000113360",1147.30031865742,0.258085685677357,0.0870002414929072,2.96649389988645,0.00301216336380156,0.0116302710793207,"DROSHA"
"ENSG00000113361","chrchr5",31193686,31329146,"ENSG00000113361",457.506311537491,-1.53382536236144,0.183006201298648,-8.38127534191256,5.23572590006302e-17,2.07717682229361e-15,"CDH6"
"ENSG00000113368","chrchr5",126776623,126837232,"ENSG00000113368",1624.95307942359,-0.473199662656161,0.0797136433119469,-5.93624432400321,2.91625118484459e-09,4.33863146541381e-08,"LMNB1"
"ENSG00000113369","chrchr5",91368631,91383317,"ENSG00000113369",88.1115013614573,-0.416548768187587,0.300095732264178,-1.38805295578444,0.165120920333631,0.292179180480656,"ARRDC3"
"ENSG00000113384","chrchr5",32124712,32174319,"ENSG00000113384",1286.46610976374,0.260498470611176,0.131156136933272,1.98617065660991,0.0470143778785979,0.110390587706135,"GOLPH3"
"ENSG00000113387","chrchr5",32531633,32604507,"ENSG00000113387",5242.70230390793,0.28919799022282,0.11652189118521,2.48191981164419,0.0130676678727181,0.0397312848342388,"SUB1"
"ENSG00000113389","chrchr5",32689070,32791724,"ENSG00000113389",548.893599156059,5.66162173003069,0.247889899193178,22.8392594795427,1.86865446324797e-115,3.27254786642241e-112,"NPR3"
"ENSG00000113391","chrchr5",93615442,94111699,"ENSG00000113391",540.481402751055,-0.174720917695776,0.144949934982566,-1.20538803771655,0.228053537273335,0.371082451960523,"FAM172A"
"ENSG00000113407","chrchr5",33440696,33469531,"ENSG00000113407",7633.99943385986,0.038879576067889,0.102492430882878,0.379340949697233,0.704434694534178,0.81154636972977,"TARS1"
"ENSG00000113441","chrchr5",96935394,97037513,"ENSG00000113441",2.76355748625576,0.463913224011788,1.369816095905,0.338668252912659,0.734859659257344,NA,"LNPEP"
"ENSG00000113448","chrchr5",58969038,60522120,"ENSG00000113448",375.062113106906,-0.559185763461488,0.138409011038789,-4.04009651730533,5.34292091632596e-05,0.000342926007922722,"PDE4D"
"ENSG00000113456","chrchr5",34900072,34918989,"ENSG00000113456",953.613674194941,0.0640714083391698,0.151800922517339,0.422075223764541,0.672970111704746,0.788007292107833,"RAD1"
"ENSG00000113460","chrchr5",34915273,34926622,"ENSG00000113460",5338.89050426436,-0.0426855592746858,0.0993361290660277,-0.429708301259788,0.667407844094036,0.784068304815408,"BRIX1"
"ENSG00000113504","chrchr5",1050384,1155916,"ENSG00000113504",35.6909711123642,-8.93224282776198,1.27513304959993,-7.00494966432285,2.47074646323877e-12,5.8585843119621e-11,"SLC12A7"
"ENSG00000113525","chrchr5",132541445,132556838,"ENSG00000113525",2.95670296676328,-2.5664161946036,2.99609774814196,-0.856586269989079,0.391673576370843,NA,"IL5"
"ENSG00000113532","chrchr5",100806933,100903285,"ENSG00000113532",4.40021467941664,2.61773267072077,1.67169153604789,1.56591848093545,0.117367702703093,NA,"ST8SIA4"
"ENSG00000113552","chrchr5",141991749,142013057,"ENSG00000113552",855.558480989153,0.0611862358121127,0.103659604832739,0.590261133166004,0.555015592426525,0.695775537345349,"GNPDA1"
"ENSG00000113569","chrchr5",37288137,37371140,"ENSG00000113569",1465.63258427052,0.305956691341764,0.0801836945161105,3.81569710884663,0.000135799002306554,0.000777925219287874,"NUP155"
"ENSG00000113575","chrchr5",134193978,134226083,"ENSG00000113575",2.55209388143735,0.813550819656025,2.0605604089825,0.394820174215495,0.692975605123146,NA,"PPP2CA"
"ENSG00000113578","chrchr5",142592166,142698070,"ENSG00000113578",1.82026970438117,1.56102936711003,2.62312719552185,0.59510242956384,0.551775004725734,NA,"FGF1"
"ENSG00000113580","chrchr5",143277931,143435512,"ENSG00000113580",532.437588834391,0.00726442723893078,0.128525501781852,0.0565212906249592,0.954926535168454,0.97372963758905,"NR3C1"
"ENSG00000113583","chrchr5",133955510,133968674,"ENSG00000113583",1031.9504442111,0.021498270777873,0.0930209472185103,0.231112146464952,0.817227679027927,0.889927989729563,"C5orf15"
"ENSG00000113593","chrchr5",65563236,65587549,"ENSG00000113593",1756.06841917249,-0.482955600259531,0.133977324586307,-3.60475626566505,0.000312446015433616,0.00161956689353095,"PPWD1"
"ENSG00000113595","chrchr5",65589690,65625975,"ENSG00000113595",1157.52149762791,-0.61968056650499,0.1304307672053,-4.75103060253878,2.02382497438163e-06,1.80963314084204e-05,"TRIM23"
"ENSG00000113597","chrchr5",65624789,65666233,"ENSG00000113597",368.2112609373,-0.24507176775088,0.197312841018417,-1.24204672380144,0.21421932344387,0.35425801781983,"TRAPPC13"
"ENSG00000113615","chrchr5",134648588,134727909,"ENSG00000113615",666.055665026736,0.0158348414980916,0.146981597697131,0.107733496887963,0.914207097469051,0.949848699709559,"SEC24A"
"ENSG00000113621","chrchr5",134874318,134901635,"ENSG00000113621",422.580488065497,-0.105783565948734,0.169633987127361,-0.623598889232684,0.532891040282115,0.679146612206929,"TXNDC15"
"ENSG00000113638","chrchr5",40512333,40755963,"ENSG00000113638",712.555510957197,-0.230999942852071,0.146835195901258,-1.57319191379301,0.115674387121398,0.221847983686048,"TTC33"
"ENSG00000113643","chrchr5",168486447,168519306,"ENSG00000113643",3500.24055486123,0.319757629465133,0.133709407827682,2.39143703244294,0.016782562456386,0.0488803595041187,"RARS1"
"ENSG00000113645","chrchr5",168291563,168472303,"ENSG00000113645",142.491108582019,1.26914203120494,0.273808377266274,4.63514682741325,3.56684214191641e-06,3.01766168514515e-05,"WWC1"
"ENSG00000113648","chrchr5",135333609,135400023,"ENSG00000113648",3223.62265496124,0.195471971910058,0.138905120171313,1.40723374105275,0.159358089559053,0.2850011353685,"MACROH2A1"
"ENSG00000113649","chrchr5",146447311,146511963,"ENSG00000113649",276.666444752984,0.56809144351854,0.169470656385991,3.35215225829208,0.000801859059775542,0.00371925471577313,"TCERG1"
"ENSG00000113657","chrchr5",147390808,147510089,"ENSG00000113657",3336.15469921824,0.464384706343524,0.122656415544463,3.78606128576441,0.000153053942156247,0.000865047614980834,"DPYSL3"
"ENSG00000113658","chrchr5",136132845,136188747,"ENSG00000113658",2469.24041820205,-0.273285959501429,0.107719164523405,-2.5370226431904,0.0111799722693844,0.0348569317762835,"SMAD5"
"ENSG00000113712","chrchr5",149492982,149551471,"ENSG00000113712",8190.47218726889,0.163753687998837,0.108398957215878,1.51065741040958,0.130875758703996,0.244127499384097,"CSNK1A1"
"ENSG00000113716","chrchr5",150000046,150053142,"ENSG00000113716",947.725259970444,0.384277402762601,0.0986652406648779,3.89475969625231,9.82961294774989e-05,0.000584673581399641,"HMGXB3"
"ENSG00000113719","chrchr5",172834251,172952792,"ENSG00000113719",874.890049712225,1.10953796968812,0.179421624611663,6.18397014345172,6.25091952008929e-10,1.03694211632983e-08,"ERGIC1"
"ENSG00000113721","chrchr5",150113839,150158260,"ENSG00000113721",91.5502773356898,0.475371846043276,0.250428054328723,1.89823718958932,0.0576648438397995,0.128834211888482,"PDGFRB"
"ENSG00000113732","chrchr5",172983771,173035445,"ENSG00000113732",9347.44548391998,0.718065724509881,0.0984442893375327,7.29413284754256,3.00588733630726e-13,7.91581976496415e-12,"ATP6V0E1"
"ENSG00000113734","chrchr5",173144442,173164397,"ENSG00000113734",259.569852460421,0.565030139776056,0.176324211880911,3.204495478804,0.00135299415327805,0.00589841939012644,"BNIP1"
"ENSG00000113739","chrchr5",173314723,173328447,"ENSG00000113739",14241.127791764,-0.271975774448128,0.125987121390567,-2.15875854171625,0.0308689044091497,0.079987719118953,"STC2"
"ENSG00000113742","chrchr5",173888349,173961980,"ENSG00000113742",1274.93165311319,0.282112454615161,0.144882360130024,1.94718290316352,0.0515128106482772,0.118412815626707,"CPEB4"
"ENSG00000113758","chrchr5",177456607,177474401,"ENSG00000113758",1871.56268092497,-0.200239180301168,0.218329149188065,-0.917143592808512,0.359067400356996,0.516004041131839,"DBN1"
"ENSG00000113761","chrchr5",177022696,177081201,"ENSG00000113761",160.121507762786,-0.333729408197706,0.20996457858291,-1.58945575701439,0.111957535074973,0.216378278808781,"ZNF346"
"ENSG00000113763","chrchr5",176810505,176880898,"ENSG00000113763",8.90487831117509,-6.96108832104479,1.71821707431196,-4.05134393384624,5.09242878595931e-05,0.000329609738580123,"UNC5A"
"ENSG00000113790","chrchr3",185190624,185281990,"ENSG00000113790",52.3139576811424,-2.90719719555256,0.411287857970383,-7.06852181316258,1.56592739554843e-12,3.77145460550652e-11,"EHHADH"
"ENSG00000113811","chrchr3",53884417,53891885,"ENSG00000113811",626.423549759978,0.207268046652099,0.165884605043553,1.24947126104729,0.211492758538853,0.351214337825266,"SELENOK"
"ENSG00000113812","chrchr3",53863038,53882198,"ENSG00000113812",1180.09522022429,-0.224872315486994,0.1172802361967,-1.91739309861077,0.0551880103445461,0.124594810094621,"ACTR8"
"ENSG00000113838","chrchr3",186546067,186570543,"ENSG00000113838",214.795630019172,-0.430178779062295,0.173648815962547,-2.47729174931475,0.013238363904866,0.040160629326838,"TBCCD1"
"ENSG00000113845","chrchr3",119498515,119525090,"ENSG00000113845",501.813266101271,-0.360219503548648,0.123094756486061,-2.92635944723965,0.0034295443476757,0.0129561738545937,"TIMMDC1"
"ENSG00000113851","chrchr3",3144628,3179727,"ENSG00000113851",434.064882588912,0.125216525387526,0.132789689230634,0.942968735848497,0.345696894641832,0.502061157613342,"CRBN"
"ENSG00000113916","chrchr3",187721377,187745725,"ENSG00000113916",262.928606352376,0.180993385504384,0.180563711229716,1.00237962695683,0.316160277933303,0.47173914887833,"BCL6"
"ENSG00000113946","chrchr3",190322522,190412460,"ENSG00000113946",5.05104089042109,-0.27154066806973,1.05060544885536,-0.258461126739419,0.796051046277968,NA,"CLDN16"
"ENSG00000113966","chrchr3",97764521,97801229,"ENSG00000113966",24.8722901089494,0.099436263438344,0.502003116148679,0.198078976483672,0.842983273271886,0.905946519421412,"ARL6"
"ENSG00000114019","chrchr3",134355347,134375479,"ENSG00000114019",662.299430637796,0.0241367455212905,0.14296066449953,0.168834872206192,0.865926528001208,0.921075341151133,"AMOTL2"
"ENSG00000114021","chrchr3",100334625,100361635,"ENSG00000114021",726.76037269785,-0.295377427662864,0.149860934739932,-1.97101017803913,0.0487227116436023,0.113424178131204,"NIT2"
"ENSG00000114023","chrchr3",122384161,122412334,"ENSG00000114023",773.234453728985,-0.135499325615275,0.145486362071133,-0.931354139909172,0.351670405037627,0.508507607378659,"FAM162A"
"ENSG00000114026","chrchr3",9749944,9788219,"ENSG00000114026",414.595395829109,0.360774706327492,0.163321488539463,2.208984926318,0.0271756893780617,0.0722347736525711,"OGG1"
"ENSG00000114030","chrchr3",122421902,122514947,"ENSG00000114030",980.250727381041,-0.158969745842542,0.140572293584814,-1.130875379412,0.258107547312209,0.407015747684637,"KPNA1"
"ENSG00000114054","chrchr3",136250314,136337896,"ENSG00000114054",289.917809221689,0.213061068343619,0.168738992736169,1.262666470202,0.206709068794868,0.34542618243679,"PCCB"
"ENSG00000114062","chrchr15",25333728,25439092,"ENSG00000114062",481.639343842977,-0.385740050143399,0.133592064981745,-2.88744732103745,0.00388381635579731,0.0143928974322005,"UBE3A"
"ENSG00000114098","chrchr3",138187248,138298384,"ENSG00000114098",822.772894725883,-0.177062161876992,0.106319608174357,-1.66537635829717,0.0958376930735397,0.191910205715211,"ARMC8"
"ENSG00000114107","chrchr3",138494339,138594538,"ENSG00000114107",248.251330203737,-0.431001348612382,0.21904696770413,-1.96762070312948,0.0491116958208461,0.114128986955907,"CEP70"
"ENSG00000114120","chrchr3",140941801,140980995,"ENSG00000114120",555.307124161028,-0.321676984911179,0.204493920339983,-1.5730393567514,0.115709705406353,0.221881007129123,"SLC25A36"
"ENSG00000114125","chrchr3",141738249,141747560,"ENSG00000114125",2192.33062641886,0.0397328361375443,0.134670055212026,0.29503838900926,0.767964554082685,0.856406574047088,"RNF7"
"ENSG00000114126","chrchr3",141944428,142149544,"ENSG00000114126",326.941222402328,-0.234032205803092,0.216326152114436,-1.08184888195714,0.279319682025663,0.430443743802967,"TFDP2"
"ENSG00000114127","chrchr3",142306607,142448087,"ENSG00000114127",96.4793418348769,-0.0796575730931911,0.35844571954284,-0.222230504509263,0.824134448609039,0.894114706402877,"XRN1"
"ENSG00000114166","chrchr3",20040400,20154404,"ENSG00000114166",355.903275186105,0.330830446145951,0.204739864285778,1.61585750435086,0.106125125288718,0.207792351208176,"KAT2B"
"ENSG00000114209","chrchr3",167683298,167735039,"ENSG00000114209",1479.42021353479,-0.246967135100212,0.115599320339185,-2.13640646307933,0.0326462977163781,0.0835862497295487,"PDCD10"
"ENSG00000114251","chrchr3",55465715,55490539,"ENSG00000114251",110.450531670266,1.18654430154463,0.264985192355893,4.47777587492897,7.54247253159301e-06,5.93473496564819e-05,"WNT5A"
"ENSG00000114268","chrchr3",48517684,48562015,"ENSG00000114268",98.6123070268852,0.884322070783818,0.316922490490923,2.79034179434213,0.00526524252664815,0.0185585417292064,"PFKFB4"
"ENSG00000114270","chrchr3",48564073,48595329,"ENSG00000114270",311.223876236308,3.59285697014206,0.209692315646285,17.133946749878,8.28394827166169e-66,3.38509739541002e-63,"COL7A1"
"ENSG00000114302","chrchr3",48744591,48847874,"ENSG00000114302",953.508986540588,0.322845413622494,0.122162276779821,2.6427586496638,0.00822336296064339,0.027012381172167,"PRKAR2A"
"ENSG00000114315","chrchr3",194136142,194138732,"ENSG00000114315",66.5178371768078,-0.659600609092698,0.302062362654042,-2.1836570544479,0.0289874577100014,0.0762732869858138,"HES1"
"ENSG00000114316","chrchr3",49277144,49340712,"ENSG00000114316",304.723810984931,-0.0347843289691812,0.153133125043943,-0.227150911725986,0.820306396725985,0.891817676256106,"USP4"
"ENSG00000114331","chrchr3",195274738,195443091,"ENSG00000114331",471.651282667862,-0.389819676077827,0.147193482075284,-2.6483487623348,0.00808860315525466,0.0266482628541432,"ACAP2"
"ENSG00000114346","chrchr3",172750682,172821474,"ENSG00000114346",992.101057620642,-0.446628587236487,0.149795417109929,-2.98159046420442,0.00286755311855891,0.0111303810902607,"ECT2"
"ENSG00000114353","chrchr3",50226292,50259362,"ENSG00000114353",4425.84323655902,0.863827739414058,0.0827487116903803,10.4391684386124,1.64243097579533e-25,1.36969804981463e-23,"GNAI2"
"ENSG00000114354","chrchr3",100709295,100748965,"ENSG00000114354",39.0978011660519,1.34889239816883,0.667795706616654,2.01991774550769,0.0433919202684772,0.103833993865169,"TFG"
"ENSG00000114383","chrchr3",50320027,50328251,"ENSG00000114383",629.074275804682,0.465255094454586,0.146303177603131,3.18007511577541,0.00147236880779016,0.00633769986471191,"TUSC2"
"ENSG00000114388","chrchr3",50347330,50350826,"ENSG00000114388",69.6655699815548,0.051096717495897,0.334607566265506,0.152706401908894,0.878629811989496,0.928776421218811,"NPRL2"
"ENSG00000114391","chrchr3",101681091,101686757,"ENSG00000114391",7039.52095595219,-0.37863626176431,0.0874688030878187,-4.32881494198747,1.4991383504867e-05,0.00010855869515824,"RPL24"
"ENSG00000114395","chrchr3",50350839,50358460,"ENSG00000114395",43.1784573821104,0.516917002382912,0.383384907194208,1.34829773599059,0.177562640026544,0.309152166465759,"CYB561D2"
"ENSG00000114405","chrchr3",62319015,62336213,"ENSG00000114405",229.989718684427,0.202256093682573,0.193288375525578,1.04639553792415,0.295378452024837,0.449369861237339,"C3orf14"
"ENSG00000114416","chrchr3",180868141,180982753,"ENSG00000114416",2267.12834783461,-0.39870589140458,0.209261233580501,-1.90530221284967,0.0567407980016997,0.127303338708425,"FXR1"
"ENSG00000114423","chrchr3",105655461,105869552,"ENSG00000114423",58.1896487196483,-0.31193449710004,0.350278695305398,-0.890532314070865,0.373180125186786,0.530228923813724,"CBLB"
"ENSG00000114439","chrchr3",107522936,107811339,"ENSG00000114439",3201.01891193096,-0.0223677426700043,0.107573450153461,-0.207929955189642,0.835283659444832,0.900830683657446,"BBX"
"ENSG00000114446","chrchr3",108160812,108222553,"ENSG00000114446",266.10766725335,0.0398258054862526,0.19042168530087,0.209145326191851,0.834334791843056,0.900261356936197,"IFT57"
"ENSG00000114450","chrchr3",179396088,179451647,"ENSG00000114450",363.356295813579,-0.482787427333548,0.221229309409012,-2.1822941481997,0.0290878306196574,0.0764225708457737,"GNB4"
"ENSG00000114473","chrchr3",197888220,197960142,"ENSG00000114473",28.380134170673,-0.290855873368376,0.495847276977717,-0.586583585053038,0.557483409784083,0.697722217513331,"IQCG"
"ENSG00000114480","chrchr3",81489699,81761781,"ENSG00000114480",2083.47805741538,0.925353288132982,0.0852940913934654,10.8489729243294,2.01678800851907e-27,1.97790433571483e-25,"GBE1"
"ENSG00000114491","chrchr3",124730433,124749273,"ENSG00000114491",900.313201774742,-0.430673099763036,0.0987101562386524,-4.36300697085104,1.28286854142748e-05,9.45623523980957e-05,"UMPS"
"ENSG00000114503","chrchr3",196935402,196942594,"ENSG00000114503",626.440150226914,-0.396437494064331,0.130065168962384,-3.04799122798959,0.00230376652225299,0.00921431445229997,"NCBP2"
"ENSG00000114520","chrchr3",125446644,125520233,"ENSG00000114520",599.720595338508,-0.379024164058042,0.134249858092293,-2.82327422497143,0.00475358934632685,0.0170742021085909,"SNX4"
"ENSG00000114529","chrchr3",112086335,112131004,"ENSG00000114529",66.5864175973352,0.46902613757396,0.301532577808528,1.55547417457423,0.119833180555101,0.227969422784758,"C3orf52"
